ClienteID,FechaPago,MontoPagado
216,2024-04-17,3186
216,2024-09-10,1043
216,2024-10-13,1352
216,2025-01-27,1821
216,2025-02-14,1982
216,2025-04-07,2950
216,2025-06-12,1263
216,2025-07-29,2244
217,2023-09-14,2955
217,2024-05-30,652
217,2024-06-29,3404
217,2024-09-30,3968
217,2025-08-10,1715
218,2024-02-09,3582
218,2024-08-15,2830
218,2024-11-19,1476
218,2024-11-27,2804
219,2023-10-28,1468
219,2024-01-30,1929
220,2023-12-14,2677
220,2024-02-16,2952
220,2024-08-06,2425
220,2024-08-27,1206
220,2024-10-19,2261
220,2025-01-03,3767
220,2025-07-20,2933
221,2023-09-16,3879
221,2023-09-22,1124
221,2023-12-13,928
221,2024-11-12,2704
221,2025-04-18,1095
221,2025-05-29,2251
221,2025-08-02,1987
222,2024-04-01,435
222,2024-12-08,1694
222,2025-04-27,1160
223,2024-01-03,2491
223,2024-07-21,3395
223,2024-11-29,1421
223,2025-01-22,395
223,2025-07-06,3437
224,2023-10-30,2766
224,2024-05-24,3850
224,2024-07-10,3263
224,2024-08-12,3374
224,2025-02-11,3349
224,2025-03-11,3894
224,2025-05-03,1608
224,2025-07-29,2778
225,2023-10-10,1534
225,2024-09-11,2189
225,2024-09-12,2726
225,2025-02-22,2331
225,2025-06-12,617
225,2025-06-19,1648
226,2024-04-19,3217
226,2024-09-09,3158
226,2025-02-14,3165
227,2023-08-27,3751
227,2024-11-08,3876
227,2025-01-27,2341
228,2024-04-18,3264
228,2024-05-10,299
228,2024-09-01,2699
228,2024-11-21,3314
228,2024-12-10,2475
228,2025-01-11,578
228,2025-01-26,1228
228,2025-05-16,373
229,2023-11-26,1622
229,2024-02-29,1181
229,2024-03-19,1720
229,2024-11-26,1396
229,2024-11-29,2420
229,2025-04-30,777
229,2025-08-04,2393
230,2024-03-08,2105
230,2024-07-17,689
230,2024-09-18,2754
230,2024-11-14,2668
230,2024-11-16,989
230,2024-12-13,1955
230,2025-01-04,3384
231,2023-12-05,3355
231,2023-12-27,1011
231,2023-12-28,2605
231,2024-04-27,3908
231,2025-01-03,309
231,2025-06-05,1099
231,2025-06-23,3660
231,2025-07-19,3660
231,2025-08-05,2157
232,2023-10-05,3657
232,2024-05-02,2857
232,2025-08-19,2973
233,2023-12-10,3924
233,2024-08-03,704
233,2024-08-26,2561
233,2024-09-13,1135
233,2024-11-12,3636
233,2025-01-27,493
234,2024-04-04,2810
234,2024-08-12,3067
234,2024-09-15,599
234,2024-10-29,3844
234,2025-04-13,3435
235,2023-12-29,3570
235,2024-02-18,1933
235,2025-02-08,2639
235,2025-07-16,2110
236,2024-05-03,730
236,2024-09-06,1558
236,2024-12-11,1707
236,2025-02-12,2161
236,2025-03-03,2694
237,2023-10-17,995
237,2024-04-26,3802
237,2024-05-04,3737
237,2024-05-23,903
237,2024-07-27,3933
237,2024-12-15,3173
237,2025-07-02,2840
237,2025-08-01,2490
238,2024-02-08,623
238,2024-02-15,261
238,2024-08-18,3745
238,2024-08-23,1974
238,2025-02-02,249
238,2025-03-18,2075
238,2025-03-24,3629
238,2025-07-20,1978
238,2025-07-29,2893
238,2025-08-11,1959
239,2023-12-25,743
239,2024-02-07,570
239,2024-03-11,2387
239,2025-01-09,1551
239,2025-01-12,562
239,2025-05-17,2509
239,2025-07-28,929
240,2024-06-09,2538
240,2024-07-17,749
240,2024-12-30,2410
241,2023-10-01,3057
241,2023-10-07,2076
241,2024-01-17,3639
241,2024-10-16,1161
241,2024-11-29,1387
241,2025-03-22,1544
241,2025-04-17,2073
241,2025-06-15,2746
242,2023-10-25,1679
242,2023-11-04,3838
242,2023-11-25,3714
242,2024-03-14,1333
242,2024-09-11,1101
242,2025-02-01,2397
242,2025-02-06,438
242,2025-02-24,2008
242,2025-03-12,1758
242,2025-06-11,2259
243,2023-11-25,1733
243,2024-01-09,311
243,2024-02-05,2118
243,2024-07-27,2346
243,2024-08-29,2806
243,2024-12-08,3033
243,2025-02-20,2003
243,2025-08-12,2467
244,2024-01-24,939
244,2024-06-25,3150
244,2025-08-21,319
245,2024-06-17,2055
245,2025-04-06,3602
246,2023-11-14,682
246,2023-12-08,3654
246,2024-02-08,3077
246,2024-05-18,2879
246,2024-10-02,2347
246,2024-12-16,2202
246,2025-06-28,2914
246,2025-07-29,1720
246,2025-08-07,1793
247,2023-11-27,1599
247,2024-02-25,635
247,2024-04-06,3545
247,2024-04-06,2321
248,2023-10-30,2975
248,2024-01-05,3157
248,2024-05-26,956
248,2024-06-21,1924
248,2024-12-10,1898
248,2024-12-27,1758
248,2025-07-14,3298
248,2025-07-24,3525
249,2024-03-11,2746
249,2024-07-12,3081
249,2024-08-22,2994
249,2024-08-30,1135
249,2024-10-06,1819
249,2025-03-11,3074
249,2025-04-17,2103
249,2025-04-28,243
249,2025-05-15,2766
250,2025-07-26,2455
251,2023-12-07,460
251,2025-07-24,2200
252,2024-07-03,3919
252,2024-08-18,2152
252,2024-08-29,2532
252,2025-03-09,3393
252,2025-08-08,2525
252,2025-08-25,3364
253,2023-09-18,3400
253,2024-08-12,398
253,2025-04-27,699
253,2025-05-18,2553
253,2025-07-17,3265
253,2025-07-17,1496
253,2025-07-22,2191
253,2025-07-22,1904
254,2024-08-07,1111
254,2025-02-13,2516
255,2023-12-13,3284
255,2024-05-05,2804
255,2024-06-13,2140
255,2024-07-18,2732
255,2024-09-17,630
255,2025-03-18,1608
256,2023-11-04,392
257,2023-10-03,1738
257,2023-10-03,321
257,2023-11-07,1694
257,2024-05-01,2879
257,2024-08-04,2359
257,2024-10-21,3042
257,2024-12-09,1798
257,2025-02-20,1939
257,2025-03-25,2624
257,2025-07-18,1190
258,2023-09-22,697
258,2024-01-17,2260
258,2024-01-31,2893
258,2024-04-07,1224
258,2024-07-16,3112
258,2024-09-11,2643
258,2024-09-13,3895
258,2025-03-07,3018
258,2025-03-27,3074
259,2024-05-24,1600
259,2024-06-17,3361
259,2025-01-16,462
259,2025-05-18,416
259,2025-07-12,437
260,2025-08-14,1718
261,2023-10-05,2162
261,2024-02-28,3812
261,2024-03-09,3228
261,2024-04-09,641
261,2024-06-29,1192
261,2024-07-04,1898
261,2024-09-20,735
261,2024-10-16,499
261,2024-12-27,975
261,2024-12-31,3732
262,2023-08-28,2507
262,2023-09-26,793
262,2024-01-02,2742
262,2025-01-29,2392
262,2025-02-18,792
262,2025-03-03,576
263,2024-02-29,3476
263,2024-07-16,1078
263,2024-09-11,731
263,2024-10-20,3612
263,2024-12-24,1612
263,2025-02-15,2094
263,2025-04-04,2341
264,2023-10-24,3332
264,2024-03-18,765
264,2025-03-06,2202
264,2025-04-29,1591
264,2025-05-22,267
265,2024-03-04,3780
265,2024-11-19,628
265,2025-07-07,3010
266,2023-09-29,405
266,2024-01-14,3545
266,2025-03-25,3904
267,2024-02-23,2056
267,2024-05-13,2713
267,2024-05-27,3193
267,2024-05-28,2971
267,2024-07-26,3893
267,2024-08-19,1244
267,2024-09-04,2173
267,2025-06-03,1368
267,2025-06-07,1514
267,2025-08-14,1157
268,2024-06-05,1935
269,2023-10-12,737
269,2024-03-17,3397
269,2024-08-24,1987
269,2024-12-11,2199
269,2025-01-18,3450
269,2025-01-20,3635
269,2025-05-08,2281
270,2024-10-05,2805
271,2024-12-04,1286
272,2023-12-05,943
272,2024-02-06,3259
272,2025-05-06,264
272,2025-05-06,2935
272,2025-07-10,3749
272,2025-08-14,607
273,2023-08-31,2672
273,2023-09-17,3596
273,2023-11-07,1635
273,2023-12-20,1981
273,2024-04-04,3549
273,2024-06-08,1597
273,2024-07-19,3207
273,2024-08-29,2016
273,2024-11-26,1831
274,2023-10-09,1955
274,2024-02-05,3144
274,2024-12-07,3642
274,2025-07-05,3143
275,2023-09-20,1219
275,2023-11-22,540
275,2023-12-18,2639
275,2024-02-22,3509
275,2024-04-24,3835
275,2024-05-12,1570
275,2024-09-07,371
275,2024-12-26,1181
275,2025-07-24,3069
276,2023-09-30,1365
276,2023-10-03,3144
276,2024-12-27,2380
276,2025-04-10,896
276,2025-07-01,1931
277,2024-01-16,3333
277,2024-02-15,680
277,2025-06-28,2466
278,2023-10-10,2293
278,2023-10-24,798
278,2023-11-10,962
278,2024-06-29,2783
278,2024-08-13,1811
278,2024-10-15,390
278,2025-04-28,3472
278,2025-08-21,1565
279,2025-05-07,1876
280,2023-11-04,3986
280,2024-01-05,2801
280,2025-03-22,2184
280,2025-03-23,3645
280,2025-06-15,2273
280,2025-06-28,3501
280,2025-07-07,2551
281,2024-04-29,815
281,2025-01-05,653
281,2025-03-14,1984
281,2025-05-28,2971
282,2023-09-29,3289
282,2024-04-16,3137
282,2024-07-30,1071
282,2025-07-25,3144
283,2024-03-02,2571
283,2025-08-24,1888
284,2023-11-02,1213
284,2023-12-30,3163
284,2024-02-14,2221
284,2024-07-23,1053
284,2024-11-18,1236
284,2025-02-15,1589
284,2025-04-11,2336
284,2025-08-06,1134
285,2023-11-30,505
285,2024-11-13,1116
285,2025-08-10,683
286,2024-02-28,629
286,2024-05-25,3910
286,2024-09-12,3781
286,2025-01-31,1774
286,2025-03-06,3500
287,2024-06-15,3544
287,2024-08-30,1747
287,2024-10-31,727
287,2024-12-06,1238
287,2025-04-20,2517
288,2023-12-18,985
288,2024-06-25,2844
288,2024-08-09,1040
288,2024-09-09,2287
288,2024-12-03,1420
288,2024-12-04,3027
289,2024-11-29,1703
289,2024-12-26,1941
290,2024-03-14,2093
290,2024-04-23,1702
290,2024-06-11,1498
290,2024-07-10,3822
290,2024-09-11,1739
290,2024-09-24,696
290,2024-10-28,824
290,2024-12-06,2025
290,2025-03-05,3983
291,2023-11-08,504
291,2023-11-17,3181
291,2024-02-18,2622
291,2024-07-09,2748
292,2024-02-10,520
292,2024-03-20,3647
292,2024-04-01,3340
292,2024-06-11,3456
292,2024-08-23,2881
292,2025-03-27,3350
292,2025-03-29,3253
292,2025-05-03,1860
292,2025-06-02,2985
293,2023-09-10,764
293,2024-07-12,2509
293,2024-10-12,3318
294,2024-02-05,2223
294,2024-06-02,1963
294,2024-08-07,258
294,2025-01-10,3619
294,2025-02-02,2884
294,2025-04-21,3115
295,2023-09-11,387
295,2023-11-03,3982
295,2024-03-13,1266
295,2024-05-01,2321
295,2024-08-14,3448
295,2024-09-17,3014
295,2024-10-27,2779
295,2025-05-02,1864
295,2025-08-12,689
296,2024-07-17,3810
296,2025-01-01,3698
297,2024-05-17,1719
297,2025-05-24,3735
298,2023-11-15,720
298,2024-04-23,1236
298,2025-03-20,3549
299,2023-09-24,292
299,2024-03-04,1043
299,2024-03-12,2675
300,2023-10-31,1018
300,2024-07-14,883
300,2025-06-29,466
301,2023-08-29,948
301,2023-11-25,3353
301,2024-03-31,2446
301,2024-08-19,2876
301,2024-12-15,1040
301,2025-01-10,251
301,2025-03-29,3847
301,2025-05-31,3747
301,2025-07-31,3182
302,2024-07-30,1923
302,2025-07-02,2921
303,2024-05-09,3976
304,2023-10-05,2180
304,2024-02-12,3574
304,2024-05-23,1954
304,2024-06-19,2341
304,2024-06-23,3247
304,2024-08-20,715
304,2024-09-27,3244
304,2024-10-01,3524
304,2025-04-02,404
305,2023-12-23,1060
305,2024-02-03,1461
305,2024-02-23,1133
305,2024-03-19,942
305,2024-04-28,3632
305,2024-08-08,1120
305,2025-04-28,1113
306,2023-11-18,3804
306,2024-03-14,3960
306,2024-08-07,3699
307,2023-09-27,1047
307,2024-02-15,1401
307,2024-04-03,1255
307,2024-06-19,1911
307,2024-06-24,2684
307,2025-03-15,1743
308,2023-08-31,210
308,2023-09-21,3310
308,2025-03-25,3830
308,2025-08-09,3881
309,2023-12-04,485
309,2024-03-13,3797
309,2024-03-28,3767
309,2024-07-22,2088
309,2024-08-12,365
309,2025-03-12,1223
309,2025-04-10,3338
309,2025-04-23,3934
309,2025-06-22,1839
309,2025-07-08,538
310,2024-01-02,1896
310,2024-07-07,2827
310,2024-11-09,1663
310,2024-12-01,2289
310,2025-02-15,2310
310,2025-02-19,3196
310,2025-04-17,3756
310,2025-05-13,3487
310,2025-06-23,1543
310,2025-08-08,2765
311,2023-09-29,3795
311,2024-01-25,789
311,2024-05-20,2896
311,2024-08-17,1770
311,2024-10-23,2057
311,2025-02-04,1102
311,2025-05-21,278
311,2025-06-20,3860
311,2025-07-25,3570
311,2025-08-09,3843
312,2023-09-12,3900
312,2024-02-01,3674
312,2024-03-01,466
313,2023-10-17,2782
313,2023-11-12,2275
313,2023-11-21,2687
313,2024-01-26,2392
313,2025-02-14,1286
313,2025-07-21,1614
314,2024-08-29,1180
315,2024-01-26,2669
315,2024-06-02,244
315,2024-07-16,2928
315,2024-10-10,543
315,2025-01-13,2133
315,2025-02-17,2240
316,2023-12-12,1659
316,2024-08-02,1273
316,2024-12-29,1974
316,2025-01-08,253
316,2025-05-22,766
316,2025-07-29,963
316,2025-08-22,233
317,2024-08-23,2319
317,2024-08-29,3913
317,2024-10-15,2838
317,2025-02-20,2189
318,2023-12-13,1254
318,2024-04-10,2895
318,2024-08-11,3646
318,2025-01-05,3503
318,2025-04-14,1594
319,2024-07-23,639
319,2024-09-25,2960
319,2025-03-26,3941
320,2025-02-08,3138
320,2025-05-24,1600
321,2023-11-21,2225
321,2025-02-26,230
321,2025-04-12,1378
322,2023-11-03,1862
322,2024-05-06,3248
322,2024-08-20,2148
322,2024-11-06,690
322,2025-01-25,3162
322,2025-02-01,625
322,2025-05-13,2461
322,2025-07-02,2428
323,2023-10-15,3990
323,2023-11-03,3820
323,2023-11-19,2537
323,2023-12-20,3263
323,2024-03-08,1391
323,2024-12-11,2253
323,2025-02-19,3615
323,2025-03-31,2892
323,2025-08-04,2941
324,2024-06-19,2774
325,2024-01-25,2320
325,2024-08-06,3074
325,2024-08-27,307
325,2025-06-20,3498
326,2023-09-18,2522
326,2023-11-12,1102
326,2023-12-04,2006
326,2024-06-17,1593
326,2025-03-15,529
326,2025-05-08,2088
326,2025-06-22,3033
327,2025-05-02,3259
327,2025-08-03,2570
328,2024-04-09,1224
328,2024-10-25,3000
328,2024-12-29,2212
328,2025-03-20,3352
329,2023-09-08,2056
329,2023-09-19,1580
329,2023-11-07,2934
329,2024-01-13,740
329,2024-03-10,976
329,2024-06-24,2865
329,2024-10-27,2962
329,2025-01-29,990
329,2025-06-30,3635
329,2025-07-05,701
330,2023-09-28,3311
330,2023-10-22,218
330,2024-04-18,3083
330,2024-05-09,2335
330,2024-07-23,3840
330,2024-10-08,3113
330,2024-11-15,1525
330,2025-04-19,2225
331,2023-09-27,3605
331,2024-01-27,3744
331,2024-03-24,3640
331,2024-05-26,3502
331,2024-08-06,1934
331,2024-09-22,1595
331,2024-11-26,1329
331,2025-01-29,3553
331,2025-03-10,2876
331,2025-07-16,2583
332,2024-04-25,1620
332,2024-08-18,3964
333,2024-04-25,1304
333,2024-06-15,721
333,2025-05-27,2262
334,2023-09-25,1980
334,2025-07-19,869
334,2025-07-22,672
335,2024-03-09,677
335,2024-05-12,2252
335,2024-06-01,3495
335,2024-12-09,475
335,2025-06-06,2173
335,2025-06-22,580
335,2025-06-27,3785
335,2025-08-24,2269
336,2024-05-27,1675
336,2024-08-03,1207
336,2024-09-10,1108
336,2024-09-26,2859
336,2025-03-22,483
336,2025-05-02,2217
337,2024-05-08,1536
337,2024-12-08,3745
337,2025-03-28,3695
337,2025-04-30,2097
337,2025-07-09,1041
338,2024-01-22,1411
338,2024-10-07,275
338,2024-10-30,3191
338,2025-02-14,3269
338,2025-06-15,1353
338,2025-07-28,336
339,2024-01-10,2786
339,2024-01-27,1209
339,2024-02-15,2839
339,2024-07-21,2786
339,2024-11-06,3178
339,2024-11-15,3390
339,2025-02-18,1611
339,2025-03-08,2612
339,2025-03-21,1595
339,2025-08-02,3530
340,2023-10-24,1719
341,2023-10-05,3355
341,2024-03-28,1395
341,2024-04-06,3478
341,2024-09-20,1576
341,2024-09-22,1816
341,2024-11-06,1377
341,2024-11-17,844
341,2024-12-27,2056
341,2025-02-02,357
341,2025-06-17,966
342,2023-12-31,3555
342,2024-06-24,1727
342,2024-07-21,307
342,2024-08-15,2102
342,2024-10-19,3881
342,2024-10-21,3700
342,2024-11-04,1809
343,2023-12-10,2488
344,2024-06-16,2302
344,2025-04-25,1046
344,2025-05-15,2517
344,2025-05-18,1589
344,2025-05-21,3842
345,2023-11-01,3403
345,2025-02-07,2283
345,2025-04-10,1933
346,2024-01-22,1468
346,2025-01-22,3591
346,2025-08-23,2759
347,2024-07-22,1877
348,2024-06-10,2044
348,2025-02-01,924
348,2025-02-07,1761
348,2025-05-01,1729
348,2025-08-25,666
349,2023-11-30,2697
349,2024-02-26,1095
349,2024-04-05,2728
349,2024-04-22,2864
349,2024-08-02,2991
349,2024-10-30,1870
349,2025-02-08,1617
349,2025-04-06,2947
349,2025-06-10,3460
350,2024-01-06,3560
350,2024-04-17,1709
350,2024-12-28,3841
350,2025-04-12,1022
350,2025-05-21,3437
351,2023-08-26,3694
351,2024-04-25,2497
351,2024-08-13,3954
351,2024-09-13,3950
351,2024-10-21,2875
352,2023-08-30,775
352,2024-11-07,931
353,2023-12-09,3220
353,2024-04-03,1087
353,2024-07-30,2600
353,2024-08-25,3407
353,2024-12-18,3074
353,2024-12-26,450
353,2025-04-29,2374
353,2025-05-04,3108
354,2023-08-29,1006
354,2023-12-12,3795
354,2024-05-31,2947
354,2024-12-27,1160
354,2025-01-20,1597
354,2025-02-11,3572
354,2025-05-13,703
355,2024-07-04,629
355,2025-01-16,671
356,2024-04-12,2995
357,2024-03-03,2924
357,2024-04-12,2147
357,2024-05-27,1753
357,2024-08-07,1741
357,2025-01-09,664
357,2025-03-16,1131
358,2023-11-17,2202
358,2024-03-02,946
358,2024-11-25,3355
359,2023-10-23,3396
359,2023-11-04,3154
359,2023-11-04,1214
359,2024-04-01,2255
359,2024-08-21,752
359,2024-10-26,2373
359,2024-11-26,578
359,2024-12-08,2581
359,2025-04-26,208
359,2025-05-05,3988
360,2023-10-08,2329
360,2024-03-15,2288
360,2024-03-16,2240
360,2025-05-04,282
360,2025-05-27,3147
360,2025-06-12,2869
361,2023-08-26,387
361,2023-10-02,2464
361,2024-02-09,3949
361,2025-03-08,2761
361,2025-05-19,1965
361,2025-07-19,1279
362,2024-06-15,906
362,2024-06-16,3216
362,2024-12-04,1213
362,2025-02-10,342
362,2025-07-14,1260
362,2025-07-15,1632
363,2024-04-01,1027
364,2023-08-26,2492
364,2024-01-22,2392
364,2024-02-17,2164
364,2024-06-26,590
364,2025-08-03,2010
364,2025-08-09,1550
364,2025-08-10,3151
365,2023-10-26,1074
365,2024-01-31,2653
365,2024-12-03,712
365,2025-03-15,2463
365,2025-06-04,845
366,2023-11-20,2440
366,2023-12-14,2217
366,2024-01-15,2191
366,2024-02-04,1694
366,2024-10-05,3443
366,2024-11-06,2168
366,2025-01-15,3717
366,2025-05-27,2060
366,2025-06-28,1524
366,2025-07-01,1353
367,2024-07-19,3130
367,2024-12-25,701
367,2025-02-25,450
367,2025-06-08,1478
368,2023-08-28,701
368,2023-10-05,3178
368,2023-11-15,2811
368,2024-01-30,1633
368,2024-06-09,1146
368,2024-10-14,3719
368,2025-02-06,1573
368,2025-03-22,1782
368,2025-07-15,2009
369,2024-11-09,2242
369,2024-12-23,1506
369,2025-07-03,2957
370,2024-02-18,2407
371,2024-01-12,286
371,2024-06-04,622
371,2024-08-11,1799
371,2025-01-08,2724
371,2025-02-19,1826
372,2024-06-12,210
372,2024-08-26,2168
372,2024-11-04,3687
372,2025-01-31,3538
372,2025-02-17,1051
372,2025-08-02,2502
372,2025-08-07,3059
373,2024-02-29,1777
373,2024-05-14,614
373,2024-08-27,1002
373,2024-09-11,1563
373,2025-02-10,1756
373,2025-07-16,3547
373,2025-08-12,3343
374,2023-10-13,2830
374,2023-10-23,3861
374,2024-01-02,690
374,2024-07-02,1979
374,2024-11-11,2926
374,2024-11-21,3791
374,2025-02-01,3920
374,2025-03-14,1656
374,2025-04-29,977
375,2024-01-20,651
375,2024-07-24,500
375,2024-12-13,597
375,2025-07-25,1265
376,2023-12-06,1617
376,2025-02-12,3029
376,2025-06-24,2235
377,2023-10-23,2052
377,2024-06-23,1007
377,2024-06-25,3560
377,2024-07-18,2164
377,2024-07-18,1914
377,2024-08-05,350
377,2024-08-20,2441
377,2025-03-28,3827
377,2025-07-29,655
378,2023-11-07,1788
378,2024-06-06,3384
378,2024-07-08,1970
378,2024-09-25,2489
378,2025-02-12,1106
378,2025-03-14,1605
378,2025-07-02,1551
379,2025-06-12,1668
380,2024-07-02,2258
380,2024-09-16,1923
380,2025-06-20,753
380,2025-08-01,2573
381,2023-12-20,1348
381,2025-01-16,2835
381,2025-02-22,3778
381,2025-07-16,3993
382,2023-10-15,1749
382,2023-12-13,1813
382,2024-01-07,1931
382,2024-02-07,2529
382,2024-10-20,1736
383,2024-01-27,3130
383,2024-01-27,409
383,2024-10-29,3026
384,2023-09-24,2350
384,2023-10-04,3201
384,2023-10-30,396
384,2024-01-26,1467
384,2024-07-12,1603
384,2024-08-22,588
384,2024-11-10,628
384,2025-01-20,2783
384,2025-03-22,1654
384,2025-06-10,289
385,2024-02-22,1238
385,2025-07-26,2572
386,2024-03-11,3231
386,2024-03-13,835
386,2024-04-21,1423
386,2024-05-15,1157
386,2024-11-15,3357
386,2025-02-23,1110
386,2025-04-09,2443
387,2023-12-25,889
388,2023-10-19,3529
388,2024-01-20,2303
388,2024-02-04,2704
388,2024-05-21,2548
388,2024-10-25,318
388,2024-10-31,3337
388,2024-11-05,1124
388,2025-05-17,364
388,2025-05-24,1193
388,2025-07-03,3227
389,2023-11-14,1141
390,2023-10-06,2170
390,2024-03-12,642
390,2025-01-06,3297
390,2025-03-20,2672
391,2024-10-07,2468
391,2024-12-29,456
391,2025-01-19,3270
392,2023-12-12,342
392,2024-03-12,3411
392,2024-07-09,3756
393,2023-10-29,3476
393,2024-02-05,2476
393,2024-02-19,3179
393,2024-08-21,3354
393,2024-10-24,1264
394,2024-06-28,3436
395,2023-10-18,1707
395,2023-12-30,260
395,2024-10-02,1007
395,2025-04-26,313
395,2025-05-01,1779
396,2023-09-07,3357
396,2024-03-16,3626
396,2025-02-07,3179
397,2023-08-27,3781
397,2024-05-31,3057
397,2024-06-19,900
397,2024-06-20,1087
397,2024-07-11,596
397,2024-10-29,759
397,2025-02-24,932
397,2025-02-25,575
397,2025-06-17,1183
397,2025-07-11,3152
398,2024-01-16,1114
398,2024-05-16,3090
398,2025-01-23,335
398,2025-02-04,2365
398,2025-03-26,591
398,2025-04-18,3657
398,2025-08-23,3334
399,2023-12-11,1242
399,2024-10-16,293
399,2025-01-24,2436
400,2023-12-21,3865
401,2023-09-27,2939
402,2023-09-11,3958
402,2023-12-31,280
402,2024-03-19,1949
402,2024-09-28,484
402,2024-12-17,2149
402,2024-12-31,3054
402,2025-06-19,891
402,2025-07-25,2650
402,2025-08-22,949
403,2023-08-27,870
403,2024-06-29,3582
403,2024-09-02,205
403,2025-01-05,921
403,2025-01-24,402
403,2025-04-20,3975
403,2025-04-26,1462
404,2023-09-10,2633
404,2023-10-25,679
404,2024-03-01,3903
404,2024-05-24,1294
404,2024-08-18,2082
404,2024-10-12,3100
404,2024-10-28,2935
404,2025-01-16,2454
405,2023-10-26,2559
405,2023-10-31,1428
406,2023-11-01,1240
406,2024-09-30,1316
406,2025-02-26,1032
407,2023-10-02,2554
407,2023-11-03,3643
407,2023-11-26,2281
407,2024-01-11,2428
407,2024-05-15,977
407,2025-01-11,1075
407,2025-01-30,1152
407,2025-03-27,941
407,2025-05-02,2262
407,2025-07-23,1765
408,2023-10-27,238
408,2024-01-30,2491
408,2024-04-09,622
408,2025-01-03,1997
409,2024-04-19,1165
409,2024-05-16,2295
409,2024-06-14,2499
409,2024-09-14,1475
409,2025-06-05,2359
409,2025-06-24,318
410,2023-10-25,2600
410,2023-12-21,1939
410,2024-05-06,271
410,2024-07-04,958
410,2024-10-17,1948
410,2025-01-28,3825
410,2025-02-06,1995
411,2024-05-31,2538
411,2025-02-07,1883
411,2025-05-16,3937
412,2023-11-19,1741
412,2024-02-14,2373
412,2024-03-02,2954
412,2024-06-08,1755
412,2024-06-28,2199
412,2024-10-03,2618
412,2024-12-06,745
412,2025-07-05,3210
413,2023-10-07,2967
413,2023-10-24,213
413,2023-11-17,2654
413,2023-12-08,1573
413,2024-05-14,2088
413,2024-06-21,1403
413,2024-07-07,1870
413,2024-09-06,769
413,2025-06-21,1202
413,2025-07-20,2352
414,2024-07-06,1682
414,2025-06-19,2637
415,2024-02-04,2875
415,2024-08-10,3308
415,2024-11-30,3941
415,2024-12-04,1191
415,2025-05-31,839
415,2025-07-17,3521
416,2023-09-05,3359
416,2023-12-21,418
416,2024-07-15,1377
416,2024-09-18,993
416,2024-11-08,742
416,2024-12-31,3817
416,2025-04-17,2917
416,2025-06-03,1068
416,2025-07-09,2106
417,2024-04-07,1683
417,2025-05-16,598
417,2025-08-01,3324
418,2024-01-26,3953
418,2024-06-10,468
418,2024-07-06,895
418,2024-09-28,3621
419,2023-10-27,3973
419,2023-12-21,2697
419,2024-02-19,3410
419,2024-05-11,1899
419,2024-07-20,1159
419,2024-10-23,2960
419,2024-11-26,2199
419,2024-12-28,1666
419,2025-03-14,2675
419,2025-07-26,2895
420,2023-09-16,1927
420,2023-10-19,2405
420,2023-10-30,1547
420,2024-01-28,583
420,2024-02-19,1905
420,2024-05-18,2437
420,2024-12-17,1264
420,2025-04-07,1332
421,2023-12-21,2261
421,2024-03-23,843
421,2024-08-02,3666
421,2025-02-06,1826
422,2025-01-25,1632
422,2025-06-28,559
423,2023-09-23,3195
423,2024-02-26,1121
423,2024-09-22,3450
423,2024-09-28,1283
423,2024-10-30,2092
423,2025-08-06,3248
423,2025-08-09,3725
424,2023-10-19,3294
424,2023-11-24,1955
424,2024-01-14,2910
424,2024-04-26,2277
424,2024-11-20,3234
424,2024-12-04,1590
424,2024-12-21,1560
424,2025-01-17,3475
424,2025-04-04,1057
424,2025-06-11,2584
425,2023-08-27,3044
425,2023-11-10,3960
425,2024-01-04,750
425,2024-03-20,1303
426,2023-09-06,2868
426,2024-03-27,2616
426,2025-01-30,2954
427,2023-09-22,3066
427,2024-08-11,1446
